id,cancel,year,zip.code,house.color,ni.age,len.at.res,credit,coverage.type,dwelling.type,premium,sales.channel,ni.gender,ni.marital.status,n.adults,n.children,tenure,claim.ind
886004,0,2015,85076,white,41,13,high,A,House,850.4765667,Broker,F,0,2,2,17,0
886028,1,2015,50054,white,54,12,medium,C,House,896.8139366,Broker,F,1,4,0,12,0
886046,1,2015,50054,white,43,10,high,B,House,899.1769512,Broker,F,0,1,0,19,1
886050,0,2015,50021,blue,49,19,high,A,House,898.7204824,Broker,M,1,3,7,17,0
886065,0,2015,85039,blue,34,13,high,A,Condo,1021.95023,Phone,M,1,1,3,6,0
886098,0,2015,85022,red,41,18,high,A,House,748.2588934,Broker,M,1,1,0,12,0
886145,1,2015,85026,yellow,30,15,low,C,Condo,926.8040801,Broker,M,1,3,0,3,1
886157,0,2015,85066,yellow,39,21,medium,B,House,883.0383824,Phone,M,0,2,0,13,0
886169,0,2015,85038,white,31,20,high,C,Condo,890.2270292,Online,F,1,1,3,4,0
886228,0,2015,50051,white,38,13,medium,A,Tenant,971.618824,Broker,F,1,1,3,4,0
886255,1,2015,15034,blue,51,9,medium,C,House,922.6317652,Broker,M,1,2,0,10,0
886312,1,2016,50012,red,20,16,low,A,House,839.468013,Phone,F,1,3,5,2,0
886328,0,2016,50027,red,65,15,low,C,House,972.5628427,Broker,F,1,1,2,17,0
886361,0,2016,80017,blue,33,18,high,C,Condo,883.6272674,Phone,F,0,6,0,2,1
886390,0,2016,,white,47,23,low,A,House,1043.436542,Broker,M,1,3,8,12,0
886393,0,2016,85008,red,39,11,high,C,House,922.4893683,Broker,F,1,1,1,14,0
886400,0,2016,50051,yellow,35,14,high,C,Condo,1030.956837,Broker,F,0,1,1,3,1
886407,0,2016,80016,blue,42,15,high,C,Condo,808.7898063,Phone,F,1,2,0,10,0
886436,1,2016,20148,blue,37,16,low,C,Condo,957.6592078,Broker,M,0,3,0,10,0
886468,0,2016,15030,blue,47,14,high,C,House,900.2322439,Broker,F,1,2,0,19,0
886495,0,2016,80030,red,60,38.82478659,high,A,House,811.4927913,Broker,F,1,3,0,19,0
886545,1,2016,85039,red,42,10,low,C,House,979.2811161,Online,M,1,2,1,12,0
886592,0,2016,85026,blue,44,20,medium,B,Condo,950.1039833,Broker,M,1,3,3,18,0
886595,0,2016,50021,red,54,13,high,A,House,935.2645951,Broker,F,1,1,3,20,0
886621,0,2016,85002,white,48,10,high,A,Condo,778.1975152,Broker,F,0,1,0,12,0
886629,0,2016,85035,white,49,10,high,A,Condo,957.6066574,Broker,M,1,3,1,19,0
886633,0,2016,15038,white,42,25,medium,A,Condo,983.4512973,Broker,F,0,1,0,17,0
886662,0,2016,85018,white,46,7,high,A,House,907.0159372,Online,F,0,2,1,12,0
886674,0,2016,80106,white,45,18,high,C,Condo,784.2528556,Phone,F,1,5,0,15,0
886706,1,2016,80019,white,44,14,high,C,Condo,868.4245362,Broker,M,1,1,2,23,0
886727,1,2016,50033,white,55,9,low,C,House,986.6910005,Phone,M,1,4,4,20,1
886857,0,2016,20153,white,60,12,high,C,Condo,991.9574695,Broker,F,0,2,0,12,0
886877,0,2016,85074,red,35,13,medium,B,House,824.1048038,Phone,M,0,1,0,7,0
886885,0,2016,80030,white,43,13,high,C,House,867.6148183,Phone,F,0,1,0,8,0
886897,0,2016,50027,red,55,17,medium,B,House,959.8764508,Broker,F,1,3,4,14,1
886911,0,2016,98021,red,26,15,high,A,Tenant,883.1437587,Broker,M,0,3,0,5,0
886932,1,2016,80022,white,34,17,low,B,Tenant,832.664261,Online,M,1,1,3,6,1
886984,0,2016,85072,red,61,9,medium,C,House,929.2010662,Online,M,1,1,3,13,0
887010,0,2016,15056,red,32,19,high,B,Tenant,923.4540258,Broker,M,1,2,0,2,0
887025,1,2016,15012,blue,44,10,medium,C,Condo,884.6879382,Broker,M,1,4,1,8,0
887035,0,2016,15057,red,40,11,high,B,House,775.3481267,Phone,F,1,1,3,12,1
887112,0,2016,50034,red,54,10,high,B,House,945.6754426,Broker,M,0,1,0,16,0
887208,0,2016,80014,white,38,17,high,A,House,892.2292615,Broker,F,1,1,1,13,0
887232,0,2016,50021,blue,42,10,high,A,House,853.9250867,Broker,M,0,1,0,14,0
887257,0,2016,50048,red,40,14,low,C,House,938.5362246,Broker,M,1,1,0,11,0
887286,0,2016,50049,white,63,16,high,C,House,935.7333157,Broker,F,1,1,4,15,0
887330,0,2016,80030,white,33,13,high,C,House,932.1916125,Broker,M,1,1,0,5,0
887356,0,2016,80005,white,58,11,high,C,House,806.0529117,Broker,M,1,1,4,20,0
887360,0,2016,80021,white,35,14,high,C,Condo,958.8061603,Broker,M,1,1,2,7,0
887420,0,2016,50025,blue,47,16,high,C,House,990.178219,Online,F,0,2,2,14,0
887428,0,2016,80022,blue,50,16,high,C,Condo,800.2358368,Phone,M,0,1,0,12,0
887436,0,2016,98001,red,41,16,high,C,Condo,913.1716125,Broker,M,1,1,0,10,0
887448,1,2016,98034,white,46,16,low,B,Tenant,888.6877688,Broker,M,1,3,4,15,1
887473,0,2016,80010,yellow,42,25,high,B,Tenant,951.2201077,Online,F,0,3,1,12,0
887479,0,2016,98025,white,26,19,medium,C,Condo,879.8798641,Phone,M,0,1,2,7,0
887485,0,2016,98026,white,30,22,high,B,Condo,920.7109257,Phone,F,0,3,0,3,0
887495,0,2016,98021,red,26,12,high,A,House,916.8482008,Broker,M,1,3,0,5,0
887553,0,2016,98024,blue,27,14,medium,C,Condo,877.5860774,Phone,F,1,1,4,7,0
887588,0,2016,15009,white,46,16,high,C,House,1076.443206,Phone,F,1,1,0,15,0
887617,0,2016,80041,white,35,15,medium,C,Condo,885.2883546,Broker,M,0,1,0,4,1
887646,0,2016,15035,red,39,12,high,B,House,852.3378689,Broker,F,1,2,4,21,0
887685,0,2016,15022,white,31,13,high,C,Tenant,938.0931981,Broker,M,0,1,2,9,0
887718,0,2016,98022,blue,52,21,medium,A,Tenant,774.5235621,Phone,F,1,3,7,22,1
887736,0,2016,50021,yellow,65,15,high,A,Condo,921.3875304,Phone,M,0,2,0,16,0
887798,1,2016,85048,white,44,18,low,C,Condo,956.1372206,Online,F,1,4,5,12,0
887804,1,2016,20151,white,37,15,high,C,Condo,847.7386062,Phone,F,0,3,0,16,0
887823,0,2016,85010,white,47,35.02174192,high,B,House,992.8270177,Broker,M,0,2,0,14,0
887834,1,2016,80019,blue,41,17,high,C,Condo,794.0933263,Broker,F,1,1,0,12,0
887866,0,2016,85043,yellow,57,17,high,C,House,1021.997214,Phone,M,1,1,5,15,1
887878,1,2016,98033,red,25,10,low,A,House,1005.400898,Phone,F,0,2,1,5,1
887886,1,2016,50048,red,57,13,high,A,House,1011.994343,Broker,M,1,3,10,17,0
887918,0,2016,85006,blue,40,18,low,A,House,878.5933271,Broker,F,0,1,0,15,0
887983,1,2016,80022,white,52,17,low,C,House,822.0122396,Phone,F,1,1,0,16,0
888047,0,2016,85045,white,35,16,medium,C,Condo,830.5164119,Broker,M,0,1,0,6,0
888056,1,2016,98028,blue,45,17,high,B,House,920.801068,Broker,M,1,2,8,6,0
888067,0,2016,80016,blue,34,16,high,B,House,899.8825705,Broker,M,1,2,0,7,1
888084,0,2016,80022,yellow,45,9,high,C,Condo,890.4793686,Phone,M,1,4,0,17,0
888156,1,2016,85041,red,34,12,low,C,Tenant,860.0239387,Phone,M,0,3,0,9,0
888181,0,2016,15054,white,30,15,medium,B,Condo,769.9457848,Phone,M,1,3,1,3,0
888216,0,2016,80011,blue,38,14,high,A,House,934.6676979,Broker,F,1,1,3,7,0
888232,0,2016,85066,white,36,16,high,A,Tenant,824.1875027,Broker,F,1,1,2,1,0
888305,1,2016,85004,blue,22,10,low,A,House,823.4289762,Online,M,0,1,1,0,1
888353,0,2016,80036,blue,40,13,high,C,Condo,997.5756115,Broker,F,0,6,0,11,0
888356,0,2016,80011,yellow,56,11,high,A,House,919.9342556,Phone,M,1,3,0,22,0
888401,0,2016,80022,white,35,20,high,C,House,940.3249343,Broker,F,0,1,1,9,0
888404,0,2016,15003,blue,56,11,high,B,House,744.6566337,Broker,M,1,4,1,18,0
888414,0,2016,80028,red,50,16,high,A,Tenant,836.6655215,Online,F,0,1,0,14,1
888429,0,2016,85016,white,54,18,high,A,House,817.6215071,Broker,M,1,1,2,21,0
888432,0,2016,98025,blue,34,14,high,A,House,891.6102126,Broker,F,1,4,2,6,0
888508,0,2016,15009,red,55,12,high,C,House,877.5002469,Phone,F,0,2,1,17,0
888531,0,2013,85046,blue,59,14,low,B,House,859.0714062,Broker,M,1,5,4,19,0
888585,1,2013,85076,white,30,12,low,B,Condo,926.7714937,Broker,F,1,3,2,5,0
888592,0,2013,85035,blue,100,12,high,A,Tenant,928.9498558,Phone,M,0,5,0,20,0
888655,1,2013,20101,red,42,19,medium,C,House,978.9597467,Broker,F,1,1,0,15,0
888656,0,2013,50048,white,28,10,high,C,House,964.7084977,Broker,M,1,1,0,3,0
888821,1,2013,85027,blue,48,12,high,B,Tenant,982.7550554,Online,M,1,1,2,13,0
888832,0,2013,80033,white,53,14,high,A,Condo,1007.742163,Broker,M,0,1,1,16,0
888861,0,2013,50048,yellow,27,10,medium,C,Tenant,955.5254353,Broker,M,1,2,1,5,0
888909,0,2013,50014,red,41,15,high,,Condo,957.3156636,Broker,F,1,4,2,15,0
889008,0,2013,85017,white,36,14,high,B,Tenant,890.0039666,Broker,F,0,1,0,4,0
889046,0,2013,50049,white,33,10.86264414,high,A,Tenant,811.3118117,Broker,F,1,2,3,3,0
889134,0,2013,50020,red,40,16,high,B,House,1028.023651,Broker,M,1,2,1,17,1
889235,1,2013,50056,red,33,9,medium,B,Condo,913.9644337,Phone,F,0,2,1,8,0
889304,0,2013,15031,blue,76,14,high,B,House,1036.206724,Broker,M,1,1,0,13,0
889305,0,2013,85035,red,28,20,high,C,Tenant,882.4993717,Phone,M,1,2,1,2,0
889309,0,2013,15010,white,44,15,high,A,Condo,940.8827649,Broker,F,1,1,6,17,1
889336,1,2013,85007,white,29,14,low,C,Condo,986.0142632,Phone,F,1,6,2,5,0
889348,0,2013,85001,yellow,63,17,high,C,House,1013.124481,Broker,M,1,4,2,9,0
889362,0,2013,50011,white,63,11,low,C,Tenant,791.3625058,Broker,M,1,2,1,14,1
889370,0,2013,98012,blue,39,8,high,B,Condo,945.5547103,Phone,F,1,3,0,13,0
889372,0,2013,98031,white,50,14,high,C,House,789.9925163,Phone,F,0,1,0,14,0
889373,1,2013,50021,white,42,22,low,A,Tenant,935.5652702,Broker,M,0,2,0,17,1
889456,0,2013,50036,red,41,16,medium,C,House,911.4750727,Online,M,1,1,0,11,1
889464,1,2013,20109,blue,22,22,medium,C,House,832.7684611,Online,M,0,1,1,0,0
889471,0,2013,85006,white,31,7,high,B,Condo,1011.826387,Broker,F,1,1,0,3,0
889510,1,2013,20158,red,51,15,high,C,House,924.3946452,Broker,M,0,1,1,14,0
889528,0,2013,98032,red,40,14,high,A,Condo,924.1474647,Phone,M,0,4,1,16,0
889575,0,2013,85069,red,35,22,medium,A,Condo,942.8535936,Phone,F,0,1,0,6,0
889650,0,2013,50009,white,45,13,high,B,House,888.3815694,Phone,F,0,3,1,11,0
889679,0,2013,85061,red,41,16,high,C,Condo,1075.752554,Phone,F,0,2,0,12,0
889685,0,2013,20135,yellow,38,14,high,A,Tenant,698.5980812,Phone,M,1,2,5,14,0
889698,1,2013,50051,white,72,17,high,C,House,1034.415604,Phone,M,1,3,1,19,0
889861,0,2013,85035,white,39,11,high,A,House,865.5622192,Broker,F,1,1,1,0,0
889868,1,2013,98034,blue,22,7,high,C,Tenant,902.1907526,Online,F,1,1,6,0,1
889885,0,2013,85054,white,61,18,high,C,House,795.9014405,Phone,M,0,1,0,15,0
889890,0,2013,50039,blue,44,18,medium,B,House,913.8545799,Broker,M,0,2,0,11,0
889904,0,2013,85054,blue,39,7,high,B,House,849.0397731,Phone,M,1,2,0,13,0
889907,0,2013,85079,white,49,12,low,B,House,854.0432072,Broker,F,1,1,4,11,0
889992,0,2013,50022,blue,60,14,high,A,House,885.5330312,Broker,F,1,5,3,12,0
890066,0,2013,50047,white,43,16,high,C,Tenant,899.8377711,Broker,F,0,1,1,20,1
890090,0,2014,85069,red,33,15,medium,A,Tenant,735.6650604,Broker,M,0,3,0,4,0
890120,1,2014,80104,blue,42,17,low,A,Tenant,907.8237426,Phone,M,0,2,0,24,1
890185,0,2014,85072,red,44,20,low,C,Condo,1051.91185,Broker,M,0,2,0,13,1
890200,0,2014,50009,red,63,17,medium,B,House,971.3377635,Broker,M,0,6,0,11,0
890208,0,2014,85082,red,40,13,high,C,House,922.8337743,Phone,F,0,2,0,17,0
890223,0,2014,85051,red,52,23,high,C,House,1035.519018,Broker,M,1,1,12,14,0
890265,1,2014,80106,white,36,17,medium,C,House,879.8996801,Broker,M,1,1,7,4,0
890266,0,2014,50056,red,62,23,high,A,House,811.8864756,Broker,M,1,3,2,15,0
890313,1,2014,50049,red,38,13,low,A,Tenant,901.5638366,Broker,F,1,1,1,9,0
890333,0,2014,98012,red,24,15,medium,A,House,818.6067038,Online,F,0,1,1,5,0
890340,1,2014,80012,blue,25,15,high,A,House,1014.394882,Phone,M,0,1,0,3,0
890365,1,2014,50038,red,50,16,high,A,House,859.8801404,Phone,F,1,5,6,13,1
890407,0,2014,85041,white,32,11,high,B,House,867.6470409,Online,M,1,1,1,3,0
890423,1,2014,85044,white,54,14,low,C,Tenant,914.3419316,Broker,M,1,1,2,19,0
890466,0,2014,80022,white,41,19,high,C,Tenant,1006.0106,Broker,F,1,4,0,20,0
890474,1,2014,85048,blue,59,17,low,A,House,897.3938165,Broker,F,0,1,0,11,0
890476,0,2014,50009,yellow,39,18,high,C,House,1064.043412,Broker,M,0,1,0,14,0
890511,0,2014,80037,red,41,15,low,A,Condo,1113.184925,Broker,F,0,2,0,15,0
890520,0,2014,50001,red,62,10,high,C,House,864.8093833,Broker,M,1,3,2,11,0
890530,0,2014,80022,red,51,18,low,A,House,808.8532916,Phone,F,1,1,1,8,0
890536,0,2014,80024,red,30,14,low,B,Condo,864.2908113,Broker,F,1,3,1,7,0
890537,0,2014,15057,white,42,12,high,A,Condo,956.2590862,Broker,M,1,2,0,14,1
890581,0,2014,15050,white,49,13,medium,C,House,976.6039575,Online,M,1,4,0,13,0
890603,0,2014,98034,blue,42,17,medium,C,Condo,1067.261628,Broker,M,1,3,2,20,0
890679,0,2014,85035,white,47,14,medium,C,House,814.0951564,Broker,M,1,2,7,15,1
890743,0,2014,15019,white,61,10,high,B,House,990.3998352,Phone,M,1,1,1,11,0
890788,0,2014,80022,white,23,15,high,C,Condo,981.6941979,Phone,M,1,1,1,3,0
890857,0,2014,85077,yellow,40,18,high,C,House,866.3012632,Broker,M,0,3,1,14,0
890905,1,2014,50009,white,44,22,high,B,Condo,870.8929281,Online,M,1,1,3,14,0
890915,0,2014,20107,white,39,12,high,C,Tenant,946.1734912,Phone,M,1,2,0,20,1
890949,0,2014,85051,white,42,13,high,A,House,789.825809,Broker,M,0,1,0,15,1
890950,0,2014,85061,red,55,7,high,A,House,1000.377191,Phone,F,1,2,0,16,0
890956,1,2014,98004,white,30,15,medium,A,House,823.5313358,Phone,M,1,4,6,6,1
890961,0,2014,50055,yellow,41,16,high,B,Condo,860.5174881,Broker,M,0,4,0,15,1
891008,0,2014,50043,white,45,14,high,A,House,908.1028431,Broker,M,1,1,1,10,0
891059,0,2014,80006,red,60,19,high,B,House,831.3703797,Phone,F,1,1,4,13,0
891078,0,2014,98024,blue,30,13,medium,C,House,998.5915776,Broker,F,1,1,6,5,0
891096,0,2014,85035,white,35,14,high,B,House,951.6710578,Phone,F,1,3,0,3,0
891132,0,2014,80106,red,36,26,high,C,House,908.2736788,Broker,F,1,2,2,2,0
891202,1,2014,85028,yellow,26,24,low,C,Tenant,896.8607493,Phone,M,1,4,2,2,1
891232,0,2014,80030,white,47,12,high,B,Condo,778.0508243,Broker,M,0,1,0,18,0
891265,1,2014,50020,blue,46,9,high,C,Condo,868.6514943,Phone,F,1,1,1,15,0
891266,0,2014,15035,red,42,7,low,C,Condo,862.5277852,Broker,F,0,5,0,23,0
891281,0,2014,50044,yellow,43,13,high,C,Tenant,923.5990906,Broker,M,1,1,0,17,0
891376,0,2014,85018,red,28,16,medium,A,House,803.6332317,Broker,F,0,1,0,6,0
891377,1,2014,20109,blue,54,15,medium,A,House,997.4237841,Broker,M,1,3,2,12,0
891392,1,2014,85030,yellow,43,17,low,B,House,960.4293469,Phone,M,1,3,1,12,0
891417,0,2014,85008,blue,36,19,high,C,Tenant,949.4743387,Phone,M,0,3,0,7,0
891442,1,2014,50009,red,27,15,low,C,House,831.7414569,Online,M,1,2,1,5,0
891450,1,2014,98022,white,41,18,medium,C,Condo,863.8296359,Phone,F,1,3,3,14,0
891469,1,2014,50003,yellow,45,15,low,B,Tenant,924.8977299,Broker,M,1,3,4,15,0
891552,0,2014,85054,blue,34,14,high,A,House,835.7844386,Broker,M,1,1,3,10,0
891559,0,2014,80004,white,55,9,high,B,House,1025.555941,Broker,M,1,3,1,13,0
891601,0,2014,80006,yellow,44,17,medium,C,Tenant,955.7121097,Broker,M,0,1,0,20,1
891645,1,2014,85077,blue,59,13,medium,C,Condo,794.9482432,Phone,F,1,2,5,15,0
891648,1,2014,80022,blue,24,15,high,A,Tenant,818.5081643,Online,F,0,1,0,3,1
891732,1,2014,80003,white,49,11,medium,C,Condo,1017.41134,Broker,M,0,1,1,16,0
891736,0,2014,50014,red,32,18,high,B,House,957.0075739,Phone,F,1,1,1,10,0
891758,0,2014,80005,blue,35,10,high,B,House,908.2044031,Online,F,1,1,0,7,0
891825,0,2014,50056,red,39,15,high,B,Tenant,861.6693665,Broker,M,0,1,0,15,0
891846,0,2014,98004,red,45,12,high,A,House,884.71461,Broker,F,1,1,4,17,0
891947,0,2015,80106,red,54,19,high,C,House,872.9874371,Phone,M,1,1,6,14,0
891950,0,2015,15012,blue,42,18,high,B,House,851.6476088,Phone,M,1,4,1,10,0
891957,1,2015,50055,red,38,13,medium,A,Tenant,943.2177319,Phone,M,0,3,0,15,0
891974,0,2015,15018,yellow,63,10,high,A,House,841.0318403,Broker,M,1,5,2,16,0
891979,0,2015,85014,blue,38,16,low,C,Condo,828.1557123,Broker,M,1,4,3,,0
892004,0,2015,50058,red,71,19,high,B,House,915.4814376,Online,F,1,4,1,15,1
892012,0,2015,50036,white,27,24,low,A,Condo,858.5371337,Broker,M,1,2,1,9,1
892088,1,2015,50054,yellow,50,14,low,C,House,933.1923726,Broker,M,1,5,4,13,0
892168,0,2015,98032,blue,46,10,low,C,Tenant,910.7452501,Broker,F,1,4,2,15,0
892178,0,2015,50041,yellow,35,17,high,C,Tenant,838.2453616,Phone,M,1,4,0,6,0
892226,1,2015,15035,blue,50,10,high,C,Tenant,872.1597668,Broker,F,1,4,1,15,0
892283,0,2015,50039,white,40,13,high,C,Tenant,985.3397117,Broker,F,1,3,2,13,0
892292,0,2015,15018,blue,61,16,high,B,House,860.6574467,Phone,F,0,4,0,11,0
892341,1,2015,85007,white,43,16,medium,C,House,1028.659985,Phone,M,1,4,0,21,0
892364,0,2015,80106,blue,45,16,low,A,House,832.7243352,Broker,M,1,1,2,10,0
892388,0,2015,80025,blue,27,17,medium,C,House,870.62783,Phone,M,0,1,1,5,0
892418,0,2015,15012,red,62,12,medium,C,House,1000.819921,Broker,M,1,3,0,16,0
892421,0,2015,80019,blue,58,9,high,A,Tenant,891.5126316,Broker,M,0,1,0,12,1
892445,1,2015,50047,white,48,14,high,B,House,946.3288099,Phone,M,1,1,1,10,1
892474,1,2015,50055,red,31,16,,C,Tenant,964.2282532,Broker,F,1,1,0,3,0
892478,0,2015,50038,white,33,12,high,C,House,946.037322,Online,M,0,2,0,2,0
892502,0,2015,80108,white,35,18,high,C,Tenant,1053.282975,Broker,F,0,4,0,3,0
892529,0,2015,50002,white,46,11,high,A,House,954.8881181,Phone,F,1,1,4,15,0
892585,1,2015,20111,white,47,16,medium,A,Tenant,897.0421371,Broker,M,1,1,4,11,0
892604,0,2015,80005,white,31,13,high,A,House,951.5798411,Broker,F,1,2,6,7,0
892662,1,2015,85055,red,45,20,high,A,House,920.9738296,Phone,F,1,1,1,13,0
892666,1,2015,85061,white,22,13,low,B,Tenant,943.1158926,Online,F,1,4,0,2,0
892691,0,2015,85054,blue,64,12,medium,A,House,807.4658453,Broker,F,1,1,3,9,1
892698,0,2015,50058,white,48,19,high,A,House,890.9267064,Phone,M,0,3,0,25,0
892699,0,2015,50002,red,67,16,medium,C,House,737.7767652,Broker,F,1,8,1,9,0
892722,0,2015,80006,red,26,12,medium,C,House,948.2103258,Phone,M,1,2,7,5,0
892750,1,2015,50001,white,43,12,high,B,House,929.9233795,Phone,F,1,2,3,24,1
892764,1,2015,80031,white,50,15,low,C,House,846.9217747,Phone,M,1,1,1,21,0
892807,0,2015,50022,red,43,12,medium,B,House,896.9020976,Broker,F,1,1,5,15,0
893008,0,2015,85031,white,51,16,high,B,House,887.3488168,Broker,M,1,1,0,19,0
893041,1,2015,85034,blue,43,12,low,C,Condo,1022.105825,Online,M,1,4,0,18,0
893087,0,2015,80030,red,68,12,low,B,House,865.4025112,Broker,M,0,3,0,13,0
893090,0,2015,20134,red,36,15,high,A,House,1005.93892,Phone,F,1,3,6,6,0
893105,0,2015,80022,blue,54,13,high,A,House,881.0834327,Broker,M,1,4,0,18,0
893166,0,2015,85008,red,50,10,high,C,Tenant,862.3460246,Broker,F,1,2,4,17,0
893189,1,2015,20163,white,52,18,medium,C,,1023.400024,Broker,F,1,1,3,13,0
893225,0,2015,80014,white,35,8,high,C,Tenant,1059.756736,Broker,M,1,3,0,3,0
893235,0,2015,98004,white,47,17,medium,C,House,927.2961258,Broker,F,1,3,9,18,0
893313,0,2015,50022,white,43,17,high,B,House,878.1071784,Broker,M,0,3,0,12,1
893369,0,2015,80101,blue,32,14,high,A,Condo,874.7368692,Broker,F,0,1,1,5,0
893418,0,2015,98022,yellow,46,8,medium,A,House,880.1834933,Broker,M,1,3,0,8,1
893419,0,2015,15012,white,68,16,low,B,House,902.3857388,Phone,F,1,1,0,17,0
893475,1,2015,80033,white,30,14,high,A,Condo,889.2541366,Broker,F,1,1,1,7,0
893483,0,2015,98004,blue,33,20,high,B,House,910.5798002,Phone,F,1,1,1,4,0
893501,0,2015,85044,blue,60,15,high,C,House,786.671844,Phone,F,0,3,1,7,0
893555,0,2015,50009,white,43,15,medium,A,House,966.2301993,Phone,F,0,3,0,20,0
893558,0,2015,50020,white,21,11,medium,B,House,974.7808299,Phone,F,1,3,0,0,0
893592,0,2015,50058,blue,76,18,high,A,House,975.0605879,Phone,F,1,3,0,8,1
893604,1,2015,98006,white,40,15,medium,C,House,1005.508856,Phone,F,1,1,4,19,1
893734,1,2015,50039,white,41,17,high,C,Tenant,771.3261559,Broker,F,1,2,6,13,0
893742,1,2015,50047,white,57,14,high,A,House,857.6866173,Phone,F,1,1,2,17,0
893753,0,2015,50005,red,56,13,high,C,House,904.5002819,Phone,M,1,2,0,16,0
893757,0,2015,80104,white,23,20,low,C,House,915.5762825,Phone,M,1,1,1,0,0
893777,0,2015,85055,yellow,47,23,high,C,House,869.1021052,Broker,F,1,1,3,14,0
893860,0,2015,85046,white,25,19,low,B,House,817.4812686,Broker,F,1,2,3,2,0
893914,0,2016,98032,red,47,10,medium,A,House,980.4712521,Broker,F,1,2,2,12,0
893989,0,2016,50056,blue,31,18,high,C,House,890.7953046,Phone,M,1,4,0,12,0
894018,0,2016,15025,blue,72,23,high,C,House,841.6970358,Broker,M,1,3,2,13,0
894019,1,2016,80104,yellow,24,11,low,B,House,910.9933802,Online,M,1,1,2,0,0
894085,0,2016,98004,white,61,19,high,A,House,990.0255418,Phone,M,1,1,0,11,0
894106,1,2016,15015,white,48,22,high,A,House,921.6275927,Broker,F,0,4,0,19,0
894118,0,2016,85019,white,30,15,low,C,Condo,951.4806584,Phone,M,1,1,3,5,0
894124,0,2016,98034,yellow,67,13,medium,A,House,781.1447066,Broker,M,1,1,2,16,0
894136,0,2016,15043,blue,59,13,high,C,House,912.9620564,Phone,F,1,2,6,10,0
894171,1,2016,15007,yellow,50,20,medium,B,House,931.9512899,Phone,F,1,1,2,17,0
894260,0,2016,80103,white,62,18,high,C,House,893.5518212,Online,F,1,1,2,20,0
894271,1,2016,50028,red,44,3.819367945,high,C,House,940.8769081,Phone,M,0,4,0,8,0
894348,0,2016,50056,white,46,21,low,C,Tenant,970.4439938,Broker,F,1,1,3,9,0
894364,0,2016,85028,white,32,24,low,A,Tenant,857.95396,Broker,F,1,5,2,3,0
894426,0,2016,80017,red,43,7,high,A,House,805.7209291,Broker,M,1,1,1,12,1
894538,0,2016,50058,red,34,15,high,C,Condo,1017.212469,Broker,M,1,4,0,7,1
894609,0,2016,50035,blue,54,17,high,C,House,921.290077,Phone,M,0,3,2,16,1
894693,0,2016,85079,white,57,17,medium,A,House,832.5054189,Broker,M,0,2,0,9,0
894811,0,2016,50049,white,31,17,low,A,House,863.9605672,Broker,M,1,1,0,4,0
894824,0,2016,85028,blue,58,15,high,C,House,997.0929977,Broker,M,1,1,0,27,0
894825,0,2016,50039,white,48,18,medium,C,Tenant,929.5695602,Phone,M,1,1,0,14,0
894869,0,2016,50036,blue,40,21,medium,A,Tenant,912.6423395,Phone,F,1,2,10,8,0
894970,0,2016,85079,white,39,19.76802577,medium,B,Tenant,799.1859341,Broker,F,1,1,2,18,0
895014,0,2016,80103,white,47,15,high,A,Condo,1058.471774,Phone,M,1,1,2,13,0
895050,0,2016,85079,red,45,15,high,A,Condo,928.8187669,Broker,M,1,1,5,16,0
895087,0,2016,50014,white,36,15,medium,B,Condo,924.1392749,Online,M,1,2,1,3,0
895112,0,2016,80105,red,33,10,high,B,Tenant,864.7642642,Phone,F,0,3,0,6,0
895138,0,2016,80022,white,36,13,high,A,Tenant,982.5048151,Broker,M,1,3,1,7,1
895166,0,2016,50008,white,34,13,high,A,House,941.5709519,Online,F,0,1,1,2,0
895171,0,2016,15021,white,41,21,high,A,Tenant,993.2535228,Broker,M,1,2,2,10,0
895211,0,2016,50055,blue,33,12,low,B,Tenant,842.5063757,Broker,F,0,3,0,7,1
895221,0,2016,50042,blue,56,17,low,A,House,930.0080993,Phone,F,1,1,0,17,0
895234,0,2016,98012,blue,43,10,high,C,Condo,979.8157389,Broker,F,1,3,0,20,0
895244,0,2016,15009,blue,40,14,high,C,House,882.3502174,Broker,F,1,1,1,22,0
895296,0,2016,85007,white,55,10,medium,A,House,965.1335408,Broker,M,0,2,0,14,0
895299,0,2016,15057,blue,34,11,high,A,Tenant,866.0645659,Phone,M,1,2,4,4,1
895313,0,2016,50011,red,49,8,high,C,House,906.7793023,Broker,M,0,1,0,19,0
895338,0,2016,98022,blue,42,21,high,A,House,850.4354808,Broker,M,0,1,0,5,0
895369,0,2016,50044,yellow,26,18,low,B,Condo,1003.018798,Broker,M,1,1,0,4,0
895383,0,2016,15035,blue,59,15,high,A,House,902.9767826,Broker,M,1,2,3,22,0
895406,0,2016,15059,white,49,17,medium,C,House,874.3233098,Phone,M,1,6,2,12,1
895430,0,2016,15028,white,41,13,high,A,House,812.7566414,Broker,F,1,1,0,13,0
895454,0,2016,15001,red,38,8,high,B,House,938.2060716,Online,F,1,2,0,10,0
895457,0,2016,80022,blue,42,13,high,C,Condo,795.7436318,Phone,F,1,3,0,14,0
895478,1,2016,80022,blue,64,12,low,A,House,919.1402652,Broker,F,1,1,0,15,1
895497,0,2016,15025,yellow,44,12,medium,B,Condo,951.9093241,Phone,F,1,1,0,20,0
895564,0,2016,80030,blue,50,10,high,B,Tenant,821.0568141,Phone,F,1,3,8,22,1
